都道府県名,municipality,oaza,aza,街区符号・地番,座標系番号,Ｘ座標,Ｙ座標,latitude,longitude,住居表示フラグ,代表フラグ,更新前履歴フラグ,更新後履歴フラグ
愛知県,東浦町,大字緒川,南石根,4,7,-112716.6,-19895.9,34.983775,136.948742,0,1,0,0
愛知県,東浦町,大字藤江,追根,1,7,-117372.3,-19812.5,34.941808,136.949766,0,1,0,0
愛知県,東浦町,大字森岡,餓鬼出,2,7,-112306.8,-19905.7,34.98747,136.948623,0,1,0,0
愛知県,東浦町,大字緒川,大薮,13,7,-113736.8,-19763,34.974581,136.95022,0,1,0,0
愛知県,東浦町,大字森岡,源吾山,3,7,-111407.8,-19891.7,34.995575,136.948757,0,1,0,0
愛知県,東浦町,大字石浜,御鴻城,24,7,-115392.3,-19893.2,34.959656,136.948835,0,1,0,0
愛知県,東浦町,大字生路,平根一区,57,7,-116545.6,-19861.7,34.94926,136.949207,0,1,0,0
愛知県,東浦町,大字緒川,北赤坂,1,7,-113097.5,-19630.2,34.980347,136.95166,0,1,0,0
愛知県,東浦町,大字藤江,東黒根,5,7,-116686.1,-19830.2,34.947994,136.949555,0,1,0,0
愛知県,東浦町,大字石浜,蕨,43,7,-115606.5,-19878.2,34.957726,136.949004,0,1,0,0
愛知県,東浦町,大字森岡,南陽一区,8,7,-112354,-19792.5,34.987048,136.949864,0,1,0,0
愛知県,東浦町,大字緒川,実盛山,24,7,-112782.5,-19750,34.983186,136.95034,0,1,0,0
愛知県,東浦町,大字緒川,東高岨,11,7,-113374.6,-19634.2,34.977848,136.951624,0,1,0,0
愛知県,東浦町,大字藤江,新池,1,7,-117113,-19722.7,34.944147,136.950741,0,1,0,0
愛知県,東浦町,大字森岡,下源吾,14,7,-111036.1,-19759,34.998927,136.950199,0,1,0,0
愛知県,東浦町,大字石浜,三ツ池,15,7,-114578,-19479,34.967005,136.953351,0,1,0,0
愛知県,東浦町,大字生路,永栄三区,73,7,-116524.3,-19621,34.949455,136.951841,0,1,0,0
愛知県,東浦町,大字森岡,祖母懐,6,7,-111493.3,-19588.2,34.99481,136.952082,0,1,0,0
愛知県,東浦町,大字藤江,苔根,32,7,-117567.1,-19598.7,34.940055,136.952111,0,1,0,0
愛知県,東浦町,大字緒川,入道狭間,21,7,-113849,-19572.7,34.973574,136.952307,0,1,0,0
愛知県,東浦町,大字緒川,上舟木,50,7,-114091.1,-19540.7,34.971392,136.952663,0,1,0,0
愛知県,東浦町,大字生路,石根,33,7,-116294.1,-19489.4,34.951535,136.953278,0,1,0,0
愛知県,東浦町,大字藤江,仲之山,149,7,-116949.1,-19577,34.945627,136.952333,0,1,0,0
愛知県,東浦町,大字石浜,雨堤,4,7,-114986.6,-19410.2,34.963321,136.954115,0,1,0,0
愛知県,東浦町,大字石浜,願並,153,7,-115293.1,-19373.7,34.96056,136.954521,0,1,0,0
愛知県,東浦町,大字生路,永栄二区,72,7,-116028.3,-19530.7,34.953929,136.95282,0,1,0,0
